text,label,clean_text
I wil be there with in  &lt;#&gt;  minutes. Got any space,0,wil lt gt minute get space
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,0,thk em find wtc far weiyi goin rest dunno yet ur goin dinner den might able join
"&lt;#&gt; , that's all? Guess that's easy enough",0,lt gt guess easy enough
at bruce b downs &amp; fletcher now,0,bruce down amp fletcher
\ER,0,er
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,1,value vodafone customer computer pick win 150 prize collect easy call 09061743386
My sister going to earn more than me da.,0,sister go earn da
Ok going to sleep. Hope i can meet her.,0,ok go sleep hope meet
You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,1,guaranteed 1000 cash 2000 prize claim yr prize call customer service representative 08714712379 10am 7pm cost 10p
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),0,nice line say broken heart plz cum time infront wise trust good 9t
Send me yetty's number pls.,0,send yetty number pls
There the size of elephant tablets & u shove um up ur ass!!,0,size elephant tablet shove um ur as
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",0,poyyarikatur kolathupalayam unjalur post erode dis lt gt
Did u got that persons story,0,get person story
I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,0,ok wif co like try new thing scar dun like mah co say loud
Just got to  &lt;#&gt;,0,get lt gt
Do you like Italian food?,0,like italian food
Hey anyway i have to :-),0,hey anyway
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,0,valentine game send dis msg ur friends answer someone really love ques colour suit best
"Night night, see you tomorrow",0,night night see tomorrow
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0,hi darlin ive get back really nice night thanks much lift see tomorrow xxx
"Not yet chikku..going to room nw, i'm in bus..",0,yet chikku go room nw bus
"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",0,sleep bag blanket paper phone detail anything else
"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",1,cmon babe make horny turn txt fantasy babe im hot sticky need reply cost 50 cancel send stop
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,yeah think usual guy still pass last night get ahold anybody let know throw
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",1,hot live fantasy call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
Nothing spl..wat abt u and whr ru?,0,nothing spl wat abt whr ru
"Goodnight, sleep well da please take care pa. Please.",0,goodnight sleep well da please take care pa please
"Carlos took a while (again), we leave in a minute",0,carlos take leave minute
I sent them. Do you like?,0,sent like
Gud mrng dear hav a nice day,0,gud mrng dear hav nice day
"I guess you could be as good an excuse as any, lol.",0,guess could good excuse lol
U come n search tat vid..not finishd..,0,come search tat vid finishd
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,multiply number independently count decimal point division push decimal place like show
Great! I shoot big loads so get ready!,0,great shoot big load get ready
No pic. Please re-send.,0,pic please send
ÌÏ comin to fetch us oredi...,0,comin fetch u oredi
"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",0,well general price lt gt oz let know much want
Alright took the morphine. Back in yo.,0,alright take morphine back yo
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,0,cool like swim pool jacuzzi house
Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?,0,yun ah wkg btw go nus sc wana specialise wad
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0,japanese proverb one none must indian version one let none leave finally kerala version one stop none make strike
I will see in half an hour,0,see half hour
Should I head straight there or what,0,head straight
URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,1,urgent try contact today draw show 2000 prize guarantee call 09058094507 land line claim 3030 valid 12hrs
Company is very good.environment is terrific and food is really nice:),0,company good environment terrific food really nice
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,0,love ya try budget money well babe gary would freak know
"I think we're going to finn's now, come",0,think go finn come
"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",0,save stress person dorm account send account detail money sent
What you thinked about me. First time you saw me in class.,0,think first time saw class
"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",0,ditto worry say anything anymore like say last night whatever want peace
Wat r u doing now?,0,wat u
"Its ok, if anybody asks abt me, u tel them..:-P",0,ok anybody ask abt tel p
I accidentally deleted the message. Resend please.,0,accidentally delete message resend please
As a Registered Subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,1,registered subscriber yr draw 100 gift voucher enter receipt correct an next olympics txt an 80062
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",0,wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sm 1st ur lovely friendship good morning dear
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0,mystery solve opened email send another batch sweetie
What time do u get out?,0,time get
Thought praps you meant another one. Goodo! I'll look tomorrow ,0,thought praps mean another one goodo look tomorrow
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0,hmmm guess go kb power yoga haha dunno tahan power yoga anot thk get lo oso forget liao
You dont know you jabo me abi.,0,dont know jabo abi
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",0,goodmorning today late lt decimal gt min
"Me not waking up until 4 in the afternoon, sup",0,wake afternoon sup
Captain is in our room:),0,captain room
Change again... It's e one next to escalator...,0,change e one next escalator
Not sure I have the stomach for it ...,0,sure stomach
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,xmas prize draw try contact today draw show 2000 prize guarantee call 09058094565 land line valid 12hrs
Hello! Good week? Fancy a drink or something later?,0,hello good week fancy drink something later
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1,natalja 25 invite friend reply yes 440 440 see www sm ac nat27081980 stop send stop frnd 62468
"There're some people by mu, I'm at the table by lambda",0,people mu table lambda
"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",0,awesome plan get time like lt gt text detail wee bit
I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,0,realise busy guy try bother get exams outta way try car gr8 day
Huh so early.. Then Ì_ having dinner outside izzit?,0,huh early dinner outside izzit
I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.,0,wait cornwall hope tonight bad well rock night shite anyway go kip good night speak soon
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,0,lol need cash nitros hurry come crash
Come to medical college at 7pm ......forward it da,0,come medical college 7pm forward da
Lol wtf random. Btw is that your lunch break,0,lol wtf random btw lunch break
Then get some cash together and I'll text jason,0,get cash together text jason
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0,spend new year brother family let plan meet next week ready spoil
K I'll take care of it,0,take care
*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,0,deep sigh miss really surprise go net cafe yet get miss
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",0,aight set free think could text blake address occurs quite sure thought
 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,0,lt decimal gt common car well buy china asia find less expensive holla
Ill be at yours in about 3 mins but look out for me,0,ill min look
As if i wasn't having enough trouble sleeping.,0,enough trouble sleep
K:)all the best:)congrats...,0,best congrats
They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,0,make easy pay back lt gt yr say pay back earlier get
Go fool dont cheat others ok,0,go fool dont cheat others ok
"It'll be tough, but I'll do what I have to",0,tough
Whatsup there. Dont u want to sleep,0,whatsup dont want sleep
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0,mean post write like many time ritten stuff let sit feeling time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc least make bed
I'm in office now da:)where are you?,0,office da
Ding me on ya break fassyole! Blacko from londn,0,ding ya break fassyole blacko londn
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",1,free msg sorry service order 81303 could deliver sufficient credit please top receive service
This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,0,hop enjoy game yesterday sorry touch pls know fondly bein thot great week abiola
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",1,sppok ur mob halloween collection nokia logo pic message plus free eerie tone txt card spook 8007
"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0,grandma oh dear still ill felt shit morning think hungover another night leave sit
Wat's my dear doing? Sleeping ah?,0,wat dear sleep ah
Haha okay... Today weekend leh... ,0,haha okay today weekend leh
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,0,noe da car later lar wearing short
Prepare to be pounded every night...,0,prepare pound every night
Are you driving or training?,0,drive training
"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",0,erm ill pick 45pm give enough time get park
Hey i've booked the pilates and yoga lesson already... Haha,0,hey book pilate yoga lesson already haha
DO NOT B LATE LOVE MUM,0,late love mum
How i noe... Did Ì_ specify da domain as nusstu... ÌÏ still in sch...,0,noe specify da domain nusstu still sch
Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...,0,get lazy type forget lect saw pouch like nice
I surely dont forgot to come:)i will always be in touch in with you:-),0,surely dont forget come always touch
";-( oh well, c u later",0,oh well u later
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,1,send logo ur lover name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ad 150p
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",1,07801543489 guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 tc llc ny usa 150p mt msgrcvd18
Ok lor... But buy wat?,0,ok lor buy wat
We're finally ready fyi,0,finally ready fyi
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1,current lead bid 151 pause auction send customer care 08718726270
"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",1,hear new divorce barbie come ken stuff
Double eviction this week - Spiral and Michael and good riddance to them!,0,double eviction week spiral michael good riddance
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,weekly cool mob tone ready download week new tone include crazy frog axel akon lonely black eyed dont info n
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,0,tell tell stupid hear wont tell anything dad call brother spoken
Y so late but i need to go n get da laptop...,0,late need go get da laptop
Still work going on:)it is very small house.,0,still work go small house
Hey are you angry with me. Reply me dr.,0,hey angry reply dr
"Sorry,in meeting I'll call later",0,sorry meeting call later
Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,0,pls ask macho much budget bb bold co saw new one lt gt dollar
Waiting in e car 4 my mum lor. U leh? Reach home already?,0,wait car mum lor leh reach home already
"I am real, baby! I want to bring out your inner tigress...",0,real baby want bring inner tigress
I dont know ask to my brother. Nothing problem some thing that. Just i told .,0,dont know ask brother nothing problem thing tell
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,1,enjoy jamster videosound gold club credit new videosounds logos musicnews get fun jamster co uk 16 help call 09701213186
No da. I am happy that we sit together na,0,da happy sit together na
India have to take lead:),0,india take lead
For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,0,real get yo need ticket one jacket do already use multis
Finish liao... U?,0,finish liao
We are okay. Going to sleep now. Later,0,okay go sleep later
"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",0,give everything want need actually could better yor get money get work get man pay rent even fill fuck gas tank yes stress depressed even call home thanksgiving cuz tell nothing
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,0,g class early tomorrow thus try smoke lt gt
Try to do something dear. You read something for exams,0,try something dear read something exam
"Me also da, i feel yesterday night  wait til 2day night dear.",0,also da feel yesterday night wait til 2day night dear
Lmao. Take a pic and send it to me.,0,lmao take pic send
"Yeah we wouldn't leave for an hour at least, how's 4 sound?",0,yeah leave hour least 4 sound
Que pases un buen tiempo or something like that,0,que pas un buen tiempo something like
Why you keeping me away like this,0,keep away like
Are u coming to the funeral home,0,come funeral home
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1,double min double txt 2 price linerental late orange bluetooth mobile call mobileupd8 late offer 08000839402 call2optout lf56
Hey r Ì_ still online? I've finished the formatting...,0,hey still online finish format
Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,1,sex ur mobile free sexy pic jordan text babe 88600 every wk get sexy celeb pocketbabe co uk pic 16 wk 087016248
I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0,meant apology texting get drug lt gt night
Watching tv now. I got new job :),0,watch tv get new job
Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,0,sound well even im costume im sure time finish tomorrow txt end
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,0,hey cutie go wale kinda ok like hill shit still avent kill
I'm job profile seems like bpo..,0,job profile seem like bpo
No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,0,meant calculation lt gt unit lt gt school really expensive start practice accent important decide 4years dental school nmde exam
Ok... But bag again..,0,ok bag
I'll be late...,0,late
Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,0,yes please leave lt gt lt gt leave
How abt making some of the pics bigger?,0,abt make pic big
&lt;#&gt;  w jetton ave if you forgot,0,lt gt jetton ave forget
Beerage?,0,beerage
I am in your office na.,0,office na
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0,true knw dis lt gt
No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...,0,need ke qi bore izzit suddenly thk
URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1,urgent mobile number award 2000 bonus caller prize call 09058095201 land line valid 12hrs
"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",0,call carlos phone vibrate acting might hear text
I borrow ur bag ok.,0,borrow ur bag ok
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",0,hello lover go new job happy think wake slave send tease kiss across sea
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,1,try contact reply offer 750 min 150 textand new video phone call 08002988890 reply free delivery tomorrow
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,1,dear 0776xxxxxxx invite xchat final attempt contact txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18yrs
Pls call me da. What happen.,0,pls call da happen
Good Morning my Dear........... Have a great &amp; successful day.,0,good morning dear great amp successful day
"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",0,cool ta luv tire cause doin load plan wk get social service inspection nursery take care spk sn
Can Ì_ send me a copy of da report?,0,send copy da report
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),0,pure hearted person wonderful smile make even enemy feel guilty enemy catch world smile goodmorning amp smiley sunday
Jokin only lar... :-) depends on which phone my father can get lor...,0,jokin lar depend phone father get lor
Tell where you reached,0,tell reach
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1,cashbin co uk get lots cash weekend www cashbin co uk dear welcome weekend get big best ever cash give away
O shore are you takin the bus,0,shore takin bus
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,1,guess somebody know secretly fancy wan na find give u call 09065394514 landline datebox1282essexcm61xn 150p min 18
Yes i thought so. Thanks.,0,yes think thanks
Dude ive been seeing a lotta corvettes lately,0,dude ive see lotta corvette lately
Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,1,ur tonexs subscription renew charge 50 choose 10 polys month www clubzed co uk billing msg
Thats cool. Where should i cum? On you or in you? :),0,thats cool cum
Nvm it's ok...,0,nvm ok
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0,japanese proverb one none must indian version one let none leave finally kerala version one stop none make strike
Would me smoking you out help us work through this difficult time,0,would smoke help u work difficult time
THIS IS A LONG FUCKIN SHOWR,0,long fuckin showr
ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,1,ask 3mobile 0870 chatlines inclu free min india cust servs sed yes l8er get mega bill dont giv shit bailiff due day 250 want 800
"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,well do costa del sol holiday 5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost 50 pm max10mins
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,0,sleep thinkthis time lt gt pm dangerous
My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,0,darling sister school resume minimum wait period reapply take care
"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0,party place usf charge contribute way greatly appreciate yeah get room one
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",1,hi babe jordan u im home abroad lonely text back wan na chat xxsp visionsms com text stop stopcost 150p 08712400603
"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",0,wish family merry mas happy new year advance
Hurry home. Soup is DONE!,0,hurry home soup do
URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,1,urgent try contact today draw show 800 prize guarantee call 09050001295 land line claim a21 valid 12hrs
Ok...,0,ok
Y lei?,0,lei
Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,0,hope much fun without see tomorrow love jess x
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0,tessy pls favor pls convey birthday wish nimya pls dnt forget today birthday shijas
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",0,get ur mail dileep thank muchand look forward lot support less contact remember one venugopal mention tomorrow late shall try come till goodnight dear
URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1,urgent try contact today draw show 800 prize guarantee call 09050001808 land line claim m95 valid12hrs
WHO ARE YOU SEEING?,0,see
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",0,fishrman wake early mrng dark wait amp find sack ful stone strtd throwin thm in2 sea pas time atlast jus 1stone sun rise amp find tht nt stone diamonds moral dont wake early mrng good night
I am not sure about night menu. . . I know only about noon menu,0,sure night menu know noon menu
Same as kallis dismissial in 2nd test:-).,0,kallis dismissial 2nd test
"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",1,ur chance win 250 cash every wk txt action 80608 www movietrivia tv custcare 08712405022 1x150p wk
So when you gonna get rimac access ,0,gon na get rimac access
Ok.,0,ok
I think chennai well settled?,0,think chennai well settle
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,1,send logo ur lover name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ad 150p
Captain vijaykanth is doing comedy in captain tv..he is drunken :),0,captain vijaykanth comedy captain tv drunken
Then u go back urself lor...,0,go back urself lor
Lol boo I was hoping for a laugh,0,lol boo hop laugh
"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur åÔrents mayb interested in it, I hav 12,000pes, so around å£48, tb, James.",0,hi jon pete ive bin spain recently hav sum dinero leave bill say ur rent mayb interested hav 12 000pes around 48 tb james
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0,yan jiu liao sit go bugis vill one frm 10 den hop parco nb sun go cine frm 1030 den hop orc mrt hip hop
The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,0,length top shorter get fringe thk go liao lazy dun wan distract also
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1,hard live 121 chat 60p min choose girl connect live call 09094646899 cheap chat uk big live service vu bcm1896wc1n3xx
Actually getting ready to leave the house.,0,actually get ready leave house
Nvm take ur time.,0,nvm take ur time
Its sunny in california. The weather's just cool,0,sunny california weather cool
Thanks for this hope you had a good day today,0,thanks hope good day today
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",0,dont worry day big lambu ji vl come til enjoy batchlor party
SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,1,splashmobile choose 1000 gr8 tone wk subscrition service weekly tone cost 300p one credit kick back enjoy
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,1,secret admirer look make contact find reveal think ur special call 09058094599
What year. And how many miles.,0,year many mile
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0,also sorta blown couple time recently id rather text blue look weed
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0,anyways go gym whatever love smile hope ok good day babe miss much already
"Sir, I need AXIS BANK account no and bank address.",0,sir need axis bank account bank address
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,ur cash balance currently 500 pound maximize ur cash send go 86688 150p msg cc 08718720201 po box 114 14 tcr w1
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,1,4mths half price orange line rental late camera phone free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0,know god create gap finger one make come amp fill gap hold hand love
Did he just say somebody is named tampa,0,say somebody name tampa
\HEY KATE,0,hey kate
"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16",1,last chance claim ur 150 worth discount voucher today text shop 85023 savamob offer mobile c savamob pobox84 m263uz 00 sub 16
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,camera award sipix digital camera call 09061221066 fromm landline delivery within 28 day
"G says you never answer your texts, confirm/deny",0,say never answer texts confirm deny
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,1,december mobile 11mths entitled update late colour camera mobile free call mobile update vco free 08002986906
Its like that hotel dusk game i think. You solve puzzles in a area thing,0,like hotel dusk game think solve puzzle area thing
Got meh... When?,0,get meh
Huh but i cant go 2 ur house empty handed right?,0,huh cant go ur house empty hand right
I know she called me,0,know call
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0,say mind go bedroom minute ok sed sexy mood come minuts latr wid cake wife
No my mum went 2 dentist.,0,mum go dentist
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,0,babe miiiiiiissssssssss need crave geeee sad without babe love
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1,hot live fantasy call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
Dad says hurry the hell up,0,dad say hurry hell
Genius what's up. How your brother. Pls send his number to my skype.,0,genius brother pls send number skype
She told to hr that he want posting in chennai:)because i'm working here:),0,tell hr want post chennai work
"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",0,gram usually run like lt gt half eighth smarter though get almost whole second gram lt gt
I'm at home. Please call,0,home please call
